order_no,line_no,order_date,customer_no,branch_code,salesperson_code,item_no,uom,ordered_qty,filled_qty,cancelled_qty,unit_price,unit_cost,promised_date,shipped_date,order_status
SO-10372,4,2026-05-20,BL-3002,RL-BRI,S102,RM-1011,EA,2,2,0,23.09,17.95,2026-05-24,2026-05-23,SHIPPED
SO-10372,5,2026-05-20,BL-3002,RL-BRI,S102,RM-1020,EA,3,3,0,4.86,4.05,2026-05-24,2026-05-23,SHIPPED
SO-10373,1,2026-05-21,CT-1006,RL-BRI,S101,FS-2001,BX,3,3,0,27.76,20.60,2026-05-25,2026-05-24,SHIPPED
SO-10373,2,2026-05-21,CT-1006,RL-BRI,S101,RF-4001,BNDL,1,1,0,38.06,27.90,2026-05-25,2026-05-24,SHIPPED
SO-10374,1,2026-05-21,CT-1007,RL-JCB,S104,CM-3002,BG,1,1,0,5.28,3.90,2026-05-26,2026-05-25,SHIPPED
SO-10374,2,2026-05-21,CT-1007,RL-JCB,S104,SX-7010,EA,1,1,0,14.49,10.65,2026-05-26,2026-05-25,SHIPPED
SO-10374,3,2026-05-21,CT-1007,RL-JCB,S104,RF-4020,LF,4,4,0,2.34,1.69,2026-05-26,2026-05-25,SHIPPED
SO-10374,4,2026-05-21,CT-1007,RL-JCB,S104,DW-6002,EA,1,1,0,276.24,208.10,2026-05-26,2026-05-25,SHIPPED
SO-10374,5,2026-05-21,CT-1007,RL-JCB,S104,PT-5010,EA,1,1,0,11.73,9.05,2026-05-26,2026-05-25,SHIPPED
SO-10375,1,2026-05-22,CT-1001,RL-KPT,S105,RF-4011,RL,1,1,0,108.65,78.85,2026-05-26,2026-05-26,SHIPPED
SO-10375,2,2026-05-22,CT-1001,RL-KPT,S105,FS-2002,BX,2,2,0,31.34,23.60,2026-05-26,2026-05-26,SHIPPED
SO-10376,1,2026-05-22,BL-3002,RL-JCB,S104,CM-3001,BG,3,2,0,6.42,4.95,2026-05-27,2026-05-26,PARTIAL
SO-10376,2,2026-05-22,BL-3002,RL-JCB,S104,RF-4011,RL,1,1,0,99.01,78.85,2026-05-27,2026-05-26,PARTIAL
SO-10377,1,2026-05-22,CT-1001,RL-JCB,S104,CM-3010,BG,1,1,0,12.20,9.30,2026-05-24,2026-05-26,SHIPPED
SO-10377,2,2026-05-22,CT-1001,RL-JCB,S104,PT-5010,EA,2,2,0,12.42,9.05,2026-05-24,2026-05-26,SHIPPED
SO-10378,1,2026-05-22,CT-1007,RL-BRI,S101,CM-3002,BG,1,1,0,5.09,3.90,2026-05-25,2026-05-26,SHIPPED
SO-10378,2,2026-05-22,CT-1007,RL-BRI,S101,TL-9001,EA,2,2,0,5.82,4.50,2026-05-25,2026-05-26,SHIPPED
SO-10378,3,2026-05-22,CT-1007,RL-BRI,S101,CM-3001,BG,6,6,0,6.35,4.95,2026-05-25,2026-05-26,SHIPPED
SO-10378,4,2026-05-22,CT-1007,RL-BRI,S101,RM-1001,EA,16,16,0,3.91,2.86,2026-05-25,2026-05-26,SHIPPED
SO-10378,5,2026-05-22,CT-1007,RL-BRI,S101,CM-3020,EA,2,2,0,14.08,10.25,2026-05-25,2026-05-26,SHIPPED
SO-10379,1,2026-05-23,RT-2001,RL-KPT,S001,FS-2011,EA,1,1,0,48.50,34.90,2026-05-27,2026-05-26,SHIPPED
SO-10379,2,2026-05-23,RT-2001,RL-KPT,S001,DW-6010,EA,1,1,0,312.00,224.60,2026-05-27,2026-05-26,SHIPPED
SO-10379,3,2026-05-23,RT-2001,RL-KPT,S001,FS-2011,EA,1,1,0,48.50,34.90,2026-05-27,2026-05-26,SHIPPED
SO-10379,4,2026-05-23,RT-2001,RL-KPT,S001,RM-1003,EA,1,1,0,11.40,8.25,2026-05-27,2026-05-26,SHIPPED
SO-10380,1,2026-05-23,RT-2003,RL-KPT,S001,DW-6002,EA,1,1,0,289.00,208.10,2026-05-30,2026-05-25,SHIPPED
SO-10381,1,2026-05-23,RT-2001,RL-KPT,S001,SX-7010,EA,1,1,0,14.80,10.65,2026-05-29,2026-05-25,SHIPPED
SO-10381,2,2026-05-23,RT-2001,RL-KPT,S001,SX-7010,EA,1,1,0,14.80,10.65,2026-05-29,2026-05-25,SHIPPED
SO-10381,3,2026-05-23,RT-2001,RL-KPT,S001,CM-3001,BG,4,2,0,6.85,4.95,2026-05-29,2026-05-25,SHIPPED
SO-10382,1,2026-05-23,RT-2002,RL-KPT,S001,SX-7001,SQ,1,1,0,94.50,68.05,2026-05-28,2026-05-25,PARTIAL
SO-10382,2,2026-05-23,RT-2002,RL-KPT,S001,FS-2010,EA,3,1,0,1.85,1.33,2026-05-28,2026-05-25,PARTIAL
SO-10382,3,2026-05-23,RT-2002,RL-KPT,S001,RM-1021,EA,1,1,0,38.90,28.10,2026-05-28,2026-05-25,PARTIAL
SO-10382,4,2026-05-23,RT-2002,RL-KPT,S001,DW-6001,EA,1,1,0,89.00,64.10,2026-05-28,2026-05-25,PARTIAL
SO-10383,1,2026-05-23,RT-2002,RL-BRI,S001,SX-7001,SQ,1,1,0,94.50,68.05,2026-05-27,2026-05-25,PARTIAL
SO-10383,2,2026-05-23,RT-2002,RL-BRI,S001,RM-1021,EA,1,1,0,38.90,28.10,2026-05-27,2026-05-25,PARTIAL
SO-10384,1,2026-05-26,BL-3002,RL-BRI,S102,RM-1001,EA,8,8,0,3.64,2.86,2026-05-29,2026-05-30,SHIPPED
SO-10384,2,2026-05-26,BL-3002,RL-BRI,S102,CM-3010,BG,2,2,0,11.96,9.30,2026-05-29,2026-05-30,SHIPPED
SO-10385,1,2026-05-26,CT-1003,RL-KPT,S103,DW-6001,EA,1,1,0,82.00,64.10,2026-05-31,2026-05-28,SHIPPED
SO-10385,2,2026-05-26,CT-1003,RL-KPT,S103,PT-5002,EA,1,1,0,29.65,23.70,2026-05-31,2026-05-28,SHIPPED
SO-10385,3,2026-05-26,CT-1003,RL-KPT,S103,CM-3002,BG,2,2,0,5.21,3.90,2026-05-31,2026-05-28,SHIPPED
SO-10385,4,2026-05-26,CT-1003,RL-KPT,S103,PT-5010,EA,1,1,0,11.86,9.05,2026-05-31,2026-05-28,SHIPPED
SO-10385,5,2026-05-26,CT-1003,RL-KPT,S103,TL-9002,EA,2,2,0,8.49,6.40,2026-05-31,2026-05-28,SHIPPED
SO-10386,1,2026-05-27,CT-1003,RL-BRI,S101,RF-4020,LF,8,8,0,2.13,1.69,2026-06-02,2026-05-29,SHIPPED
SO-10386,2,2026-05-27,CT-1003,RL-BRI,S101,RM-1002,EA,7,7,0,6.43,4.95,2026-06-02,2026-05-29,SHIPPED
SO-10386,3,2026-05-27,CT-1003,RL-BRI,S101,CM-3010,BG,1,1,0,11.63,9.30,2026-06-02,2026-05-29,SHIPPED
SO-10387,1,2026-05-27,CT-1001,RL-KPT,S103,TL-9002,EA,1,1,0,8.19,6.40,2026-05-31,2026-06-03,SHIPPED
SO-10387,2,2026-05-27,CT-1001,RL-KPT,S103,RM-1003,EA,1,1,0,11.39,8.25,2026-05-31,2026-06-03,SHIPPED
SO-10388,1,2026-05-27,CT-1008,RL-KPT,S105,DW-6002,EA,1,1,0,260.78,208.10,2026-05-30,2026-05-28,SHIPPED
SO-10388,2,2026-05-27,CT-1008,RL-KPT,S105,PT-5001,EA,1,1,0,40.52,32.20,2026-05-30,2026-05-28,SHIPPED
SO-10388,3,2026-05-27,CT-1008,RL-KPT,S105,CM-3020,EA,2,2,0,13.14,10.25,2026-05-30,2026-05-28,SHIPPED
SO-10389,1,2026-05-27,CT-1007,RL-KPT,S103,CM-3002,BG,1,1,0,5.16,3.90,2026-06-01,2026-06-03,SHIPPED
SO-10390,1,2026-05-28,CT-1004,RL-KPT,S105,CM-3020,EA,1,1,0,14.20,10.25,2026-06-04,2026-05-30,SHIPPED
SO-10390,2,2026-05-28,CT-1004,RL-KPT,S105,CM-3001,BG,3,3,0,6.22,4.95,2026-06-04,2026-05-30,SHIPPED
SO-10390,3,2026-05-28,CT-1004,RL-KPT,S105,PT-5010,EA,2,2,0,11.90,9.05,2026-06-04,2026-05-30,SHIPPED
SO-10390,4,2026-05-28,CT-1004,RL-KPT,S105,DW-6010,EA,1,1,0,305.56,224.60,2026-06-04,2026-05-30,SHIPPED
SO-10391,1,2026-05-28,CT-1001,RL-JCB,S104,SX-7010,EA,1,1,0,14.15,10.65,2026-05-30,2026-05-30,SHIPPED
SO-10391,2,2026-05-28,CT-1001,RL-JCB,S104,TL-9001,EA,1,1,0,5.92,4.50,2026-05-30,2026-05-30,SHIPPED
SO-10391,3,2026-05-28,CT-1001,RL-JCB,S104,FS-2002,BX,2,2,0,31.87,23.60,2026-05-30,2026-05-30,SHIPPED
SO-10392,1,2026-05-29,CT-1008,RL-BRI,S102,RM-1003,EA,4,4,0,11.32,8.25,2026-06-03,2026-05-30,SHIPPED
SO-10392,2,2026-05-29,CT-1008,RL-BRI,S102,FS-2010,EA,4,4,0,1.71,1.33,2026-06-03,2026-05-30,SHIPPED
SO-10392,3,2026-05-29,CT-1008,RL-BRI,S102,PT-5002,EA,1,1,0,31.88,23.70,2026-06-03,2026-05-30,SHIPPED
SO-10393,1,2026-05-29,CT-1001,RL-KPT,S105,RM-1002,EA,6,4,0,6.34,4.95,2026-06-05,2026-06-01,PARTIAL
SO-10393,2,2026-05-29,CT-1001,RL-KPT,S105,SX-7010,EA,1,1,0,13.69,10.65,2026-06-05,2026-06-01,PARTIAL
SO-10394,1,2026-05-29,BL-3002,RL-JCB,S104,RM-1020,EA,1,1,0,5.01,4.05,2026-05-31,2026-06-02,SHIPPED
SO-10395,1,2026-05-30,RT-2002,RL-KPT,S001,PT-5002,EA,1,1,0,32.90,23.70,2026-06-05,2026-05-31,SHIPPED
SO-10395,2,2026-05-30,RT-2002,RL-KPT,S001,CM-3002,BG,3,3,0,5.40,3.90,2026-06-05,2026-05-31,SHIPPED
SO-10395,3,2026-05-30,RT-2002,RL-KPT,S001,RF-4011,RL,1,1,0,109.50,78.85,2026-06-05,2026-05-31,SHIPPED
SO-10395,4,2026-05-30,RT-2002,RL-KPT,S001,TL-9002,EA,1,1,0,8.90,6.40,2026-06-05,2026-05-31,SHIPPED
SO-10396,1,2026-05-30,RT-2003,RL-BRI,S001,FS-2011,EA,1,1,0,48.50,34.90,2026-06-04,2026-06-01,SHIPPED
SO-10396,2,2026-05-30,RT-2003,RL-BRI,S001,CM-3002,BG,2,1,0,5.40,3.90,2026-06-04,2026-06-01,SHIPPED
SO-10397,1,2026-05-30,RT-2002,RL-JCB,S001,PT-5011,BG,1,1,0,18.40,13.25,2026-06-04,2026-06-05,SHIPPED
SO-10397,2,2026-05-30,RT-2002,RL-JCB,S001,CM-3020,EA,1,1,0,14.25,10.25,2026-06-04,2026-06-05,SHIPPED
SO-10397,3,2026-05-30,RT-2002,RL-JCB,S001,RM-1021,EA,1,1,0,38.90,28.10,2026-06-04,2026-06-05,SHIPPED
SO-10397,4,2026-05-30,RT-2002,RL-JCB,S001,RM-1001,EA,7,7,0,3.98,2.86,2026-06-04,2026-06-05,SHIPPED
SO-10398,1,2026-05-30,RT-2001,RL-KPT,S001,TL-9001,EA,3,3,0,6.25,4.50,2026-06-01,2026-06-02,SHIPPED
SO-10398,2,2026-05-30,RT-2001,RL-KPT,S001,PT-5001,EA,1,1,0,44.75,32.20,2026-06-01,2026-06-02,SHIPPED
SO-10398,3,2026-05-30,RT-2001,RL-KPT,S001,RF-4020,LF,5,5,0,2.35,1.69,2026-06-01,2026-06-02,SHIPPED
SO-10398,4,2026-05-30,RT-2001,RL-KPT,S001,DW-6001,EA,1,1,0,89.00,64.10,2026-06-01,2026-06-02,SHIPPED
SO-10399,1,2026-05-30,RT-2001,RL-BRI,S001,RF-4002,BNDL,1,1,0,52.30,37.65,2026-06-06,2026-06-07,SHIPPED
SO-10399,2,2026-05-30,RT-2001,RL-BRI,S001,CM-3020,EA,1,1,0,14.25,10.25,2026-06-06,2026-06-07,SHIPPED
SO-10399,3,2026-05-30,RT-2001,RL-BRI,S001,TL-9001,EA,3,3,0,6.25,4.50,2026-06-06,2026-06-07,SHIPPED
SO-10399,4,2026-05-30,RT-2001,RL-BRI,S001,RM-1001,EA,16,16,0,3.98,2.86,2026-06-06,2026-06-07,SHIPPED
SO-10400,1,2026-06-01,CT-1001,RL-KPT,S103,RM-1020,EA,1,1,0,5.57,4.05,2026-06-08,2026-06-05,SHIPPED
SO-10400,2,2026-06-01,CT-1001,RL-KPT,S103,TL-9001,EA,3,3,0,6.19,4.50,2026-06-08,2026-06-05,SHIPPED
SO-10400,3,2026-06-01,CT-1001,RL-KPT,S103,PT-5011,BG,1,1,0,16.82,13.25,2026-06-08,2026-06-05,SHIPPED
SO-10401,1,2026-06-01,BL-3001,RL-JCB,S104,SX-7001,SQ,1,1,0,85.36,68.05,2026-06-04,2026-06-05,SHIPPED
SO-10401,2,2026-06-01,BL-3001,RL-JCB,S104,CM-3020,EA,1,1,0,13.01,10.25,2026-06-04,2026-06-05,SHIPPED
SO-10401,3,2026-06-01,BL-3001,RL-JCB,S104,RM-1020,EA,1,1,0,4.83,4.05,2026-06-04,2026-06-05,SHIPPED
SO-10401,4,2026-06-01,BL-3001,RL-JCB,S104,RF-4020,LF,4,4,0,2.06,1.69,2026-06-04,2026-06-05,SHIPPED
SO-10402,1,2026-06-01,CT-1005,RL-KPT,S103,PT-5001,EA,2,2,0,43.70,32.20,2026-06-08,2026-06-05,SHIPPED
SO-10402,2,2026-06-01,CT-1005,RL-KPT,S103,RM-1011,EA,3,3,0,24.20,17.95,2026-06-08,2026-06-05,SHIPPED
SO-10403,1,2026-06-02,CT-1007,RL-KPT,S105,CM-3001,BG,6,6,0,6.42,4.95,2026-06-05,2026-06-10,SHIPPED
SO-10403,2,2026-06-02,CT-1007,RL-KPT,S105,RF-4020,LF,6,6,0,2.12,1.69,2026-06-05,2026-06-10,SHIPPED
SO-10404,1,2026-06-02,CT-1001,RL-KPT,S103,CM-3010,BG,1,1,0,12.02,9.30,2026-06-07,2026-06-04,SHIPPED
SO-10404,2,2026-06-02,CT-1001,RL-KPT,S103,RF-4010,RL,1,1,0,28.27,21.50,2026-06-07,2026-06-04,SHIPPED
SO-10404,3,2026-06-02,CT-1001,RL-KPT,S103,RF-4010,RL,1,1,0,29.31,21.50,2026-06-07,2026-06-04,SHIPPED
SO-10404,4,2026-06-02,CT-1001,RL-KPT,S103,RM-1003,EA,2,2,0,11.39,8.25,2026-06-07,2026-06-04,SHIPPED
SO-10405,1,2026-06-02,CT-1002,RL-BRI,S102,FS-2002,BX,3,3,0,31.87,23.60,2026-06-09,2026-06-12,SHIPPED
SO-10405,2,2026-06-02,CT-1002,RL-BRI,S102,CM-3010,BG,1,1,0,11.84,9.30,2026-06-09,2026-06-12,SHIPPED
SO-10406,1,2026-06-02,CT-1008,RL-KPT,S105,TL-9001,EA,3,3,0,5.87,4.50,2026-06-09,2026-06-05,SHIPPED
SO-10406,2,2026-06-02,CT-1008,RL-KPT,S105,RF-4010,RL,1,1,0,29.01,21.50,2026-06-09,2026-06-05,SHIPPED
SO-10407,1,2026-06-03,CT-1007,RL-BRI,S102,FS-2001,BX,2,2,0,28.21,20.60,2026-06-09,2026-06-07,SHIPPED
SO-10408,1,2026-06-03,CT-1004,RL-BRI,S101,FS-2002,BX,2,2,0,31.70,23.60,2026-06-10,2026-06-04,SHIPPED
SO-10409,1,2026-06-03,CT-1003,RL-JCB,S104,DW-6010,EA,1,1,0,293.40,224.60,2026-06-07,2026-06-06,PARTIAL
SO-10409,2,2026-06-03,CT-1003,RL-JCB,S104,RM-1003,EA,1,1,0,10.61,8.25,2026-06-07,2026-06-06,PARTIAL
SO-10409,3,2026-06-03,CT-1003,RL-JCB,S104,FS-2011,EA,1,1,0,47.01,34.90,2026-06-07,2026-06-06,PARTIAL
SO-10409,4,2026-06-03,CT-1003,RL-JCB,S104,RM-1020,EA,2,2,0,5.40,4.05,2026-06-07,2026-06-06,PARTIAL
SO-10410,1,2026-06-03,CT-1005,RL-KPT,S105,CM-3010,BG,1,1,0,12.35,9.30,2026-06-07,2026-06-07,PARTIAL
SO-10411,1,2026-06-04,CT-1002,RL-JCB,S104,RM-1021,EA,1,1,0,38.36,28.10,2026-06-09,2026-06-07,SHIPPED
SO-10411,2,2026-06-04,CT-1002,RL-JCB,S104,FS-2011,EA,1,1,0,45.56,34.90,2026-06-09,2026-06-07,SHIPPED
SO-10411,3,2026-06-04,CT-1002,RL-JCB,S104,TL-9002,EA,1,1,0,8.49,6.40,2026-06-09,2026-06-07,SHIPPED
SO-10411,4,2026-06-04,CT-1002,RL-JCB,S104,RM-1022,EA,3,3,0,8.64,6.45,2026-06-09,2026-06-07,SHIPPED
SO-10412,1,2026-06-04,CT-1002,RL-BRI,S101,CM-3002,BG,3,3,0,5.00,3.90,2026-06-06,2026-06-05,SHIPPED
SO-10412,2,2026-06-04,CT-1002,RL-BRI,S101,RM-1003,EA,1,1,0,10.60,8.25,2026-06-06,2026-06-05,SHIPPED
SO-10412,3,2026-06-04,CT-1002,RL-BRI,S101,FS-2010,EA,6,6,0,1.67,1.33,2026-06-06,2026-06-05,SHIPPED
SO-10412,4,2026-06-04,CT-1002,RL-BRI,S101,RF-4011,RL,1,1,0,108.46,78.85,2026-06-06,2026-06-05,SHIPPED
SO-10412,5,2026-06-04,CT-1002,RL-BRI,S101,RF-4010,RL,2,2,0,28.64,21.50,2026-06-06,2026-06-05,SHIPPED
SO-10413,1,2026-06-04,CT-1006,RL-KPT,S105,CM-3001,BG,2,2,0,6.31,4.95,2026-06-10,2026-06-05,SHIPPED
SO-10413,2,2026-06-04,CT-1006,RL-KPT,S105,FS-2001,BX,1,1,0,26.67,20.60,2026-06-10,2026-06-05,SHIPPED
SO-10413,3,2026-06-04,CT-1006,RL-KPT,S105,FS-2001,BX,2,2,0,27.22,20.60,2026-06-10,2026-06-05,SHIPPED
SO-10413,4,2026-06-04,CT-1006,RL-KPT,S105,RF-4001,BNDL,3,3,0,36.43,27.90,2026-06-10,2026-06-05,SHIPPED
SO-10413,5,2026-06-04,CT-1006,RL-KPT,S105,RM-1020,EA,3,3,0,5.57,4.05,2026-06-10,2026-06-05,SHIPPED
SO-10414,1,2026-06-05,BL-3001,RL-BRI,S102,FS-2002,BX,2,2,0,29.16,23.60,2026-06-12,2026-06-07,SHIPPED
SO-10414,2,2026-06-05,BL-3001,RL-BRI,S102,CM-3020,EA,1,1,0,12.38,10.25,2026-06-12,2026-06-07,SHIPPED
SO-10415,1,2026-06-05,BL-3001,RL-BRI,S102,CM-3010,BG,1,1,0,12.10,9.30,2026-06-12,2026-06-08,SHIPPED
SO-10416,1,2026-06-06,RT-2001,RL-JCB,S001,PT-5002,EA,1,1,0,32.90,23.70,2026-06-08,2026-06-10,SHIPPED
SO-10416,2,2026-06-06,RT-2001,RL-JCB,S001,RF-4002,BNDL,1,1,0,52.30,37.65,2026-06-08,2026-06-10,SHIPPED
SO-10417,1,2026-06-06,RT-2002,RL-BRI,S001,FS-2001,BX,1,1,0,28.50,20.60,2026-06-13,2026-06-10,SHIPPED
SO-10417,2,2026-06-06,RT-2002,RL-BRI,S001,FS-2002,BX,2,2,0,32.75,23.60,2026-06-13,2026-06-10,SHIPPED
SO-10417,3,2026-06-06,RT-2002,RL-BRI,S001,RF-4002,BNDL,1,1,0,52.30,37.65,2026-06-13,2026-06-10,SHIPPED
SO-10417,4,2026-06-06,RT-2002,RL-BRI,S001,PT-5010,EA,4,4,0,12.60,9.05,2026-06-13,2026-06-10,SHIPPED
SO-10417,5,2026-06-06,RT-2002,RL-BRI,S001,DW-6002,EA,1,1,0,289.00,208.10,2026-06-13,2026-06-10,SHIPPED
SO-10418,1,2026-06-06,RT-2002,RL-KPT,S001,RM-1020,EA,3,3,0,5.60,4.05,2026-06-10,2026-06-08,SHIPPED
SO-10418,2,2026-06-06,RT-2002,RL-KPT,S001,RF-4020,LF,6,6,0,2.35,1.69,2026-06-10,2026-06-08,SHIPPED
SO-10418,3,2026-06-06,RT-2002,RL-KPT,S001,RM-1011,EA,3,3,0,24.90,17.95,2026-06-10,2026-06-08,SHIPPED
SO-10418,4,2026-06-06,RT-2002,RL-KPT,S001,FS-2010,EA,6,6,0,1.85,1.33,2026-06-10,2026-06-08,SHIPPED
SO-10419,1,2026-06-08,BL-3001,RL-JCB,S104,RM-1022,EA,2,2,0,8.35,6.45,2026-06-13,2026-06-12,SHIPPED
SO-10419,2,2026-06-08,BL-3001,RL-JCB,S104,RM-1001,EA,7,7,0,3.66,2.86,2026-06-13,2026-06-12,SHIPPED
SO-10419,3,2026-06-08,BL-3001,RL-JCB,S104,CM-3020,EA,1,1,0,13.30,10.25,2026-06-13,2026-06-12,SHIPPED
SO-10419,4,2026-06-08,BL-3001,RL-JCB,S104,RM-1003,EA,2,2,0,10.42,8.25,2026-06-13,2026-06-12,SHIPPED
SO-10419,5,2026-06-08,BL-3001,RL-JCB,S104,CM-3010,BG,1,1,0,11.23,9.30,2026-06-13,2026-06-12,SHIPPED
SO-10420,1,2026-06-08,CT-1006,RL-JCB,S104,CM-3020,EA,1,1,0,14.05,10.25,2026-06-13,2026-06-11,SHIPPED
SO-10420,2,2026-06-08,CT-1006,RL-JCB,S104,RF-4010,RL,1,1,0,27.55,21.50,2026-06-13,2026-06-11,SHIPPED
SO-10420,3,2026-06-08,CT-1006,RL-JCB,S104,DW-6001,EA,1,1,0,88.40,64.10,2026-06-13,2026-06-11,SHIPPED
SO-10420,4,2026-06-08,CT-1006,RL-JCB,S104,RM-1003,EA,2,2,0,11.23,8.25,2026-06-13,2026-06-11,SHIPPED
SO-10421,1,2026-06-08,CT-1001,RL-BRI,S102,DW-6001,EA,1,1,0,84.48,64.10,2026-06-12,2026-06-10,PARTIAL
SO-10421,2,2026-06-08,CT-1001,RL-BRI,S102,RM-1020,EA,3,2,0,5.27,4.05,2026-06-12,2026-06-10,PARTIAL
SO-10421,3,2026-06-08,CT-1001,RL-BRI,S102,TL-9002,EA,1,1,0,8.23,6.40,2026-06-12,2026-06-10,PARTIAL
SO-10422,1,2026-06-09,CT-1007,RL-BRI,S102,SX-7001,SQ,1,1,0,89.15,68.05,2026-06-14,2026-06-13,SHIPPED
SO-10422,2,2026-06-09,CT-1007,RL-BRI,S102,PT-5002,EA,1,1,0,29.97,23.70,2026-06-14,2026-06-13,SHIPPED
SO-10423,1,2026-06-09,CT-1005,RL-BRI,S102,RF-4002,BNDL,1,1,0,49.66,37.65,2026-06-14,2026-06-11,SHIPPED
SO-10423,2,2026-06-09,CT-1005,RL-BRI,S102,FS-2001,BX,1,1,0,28.16,20.60,2026-06-14,2026-06-11,SHIPPED
SO-10423,3,2026-06-09,CT-1005,RL-BRI,S102,PT-5011,BG,1,1,0,18.02,13.25,2026-06-14,2026-06-11,SHIPPED
SO-10424,1,2026-06-09,CT-1003,RL-BRI,S101,RM-1001,EA,10,10,0,3.78,2.86,2026-06-16,2026-06-13,SHIPPED
SO-10424,2,2026-06-09,CT-1003,RL-BRI,S101,DW-6010,EA,1,1,0,296.75,224.60,2026-06-16,2026-06-13,SHIPPED
SO-10425,1,2026-06-10,CT-1005,RL-JCB,S104,RM-1021,EA,1,1,0,35.71,28.10,2026-06-17,2026-06-14,SHIPPED
SO-10425,2,2026-06-10,CT-1005,RL-JCB,S104,FS-2002,BX,1,1,0,29.60,23.60,2026-06-17,2026-06-14,SHIPPED
SO-10426,1,2026-06-10,CT-1004,RL-JCB,S104,RF-4011,RL,1,1,0,100.98,78.85,2026-06-12,2026-06-14,SHIPPED
SO-10426,2,2026-06-10,CT-1004,RL-JCB,S104,DW-6010,EA,1,1,0,300.89,224.60,2026-06-12,2026-06-14,SHIPPED
SO-10426,3,2026-06-10,CT-1004,RL-JCB,S104,RF-4011,RL,1,1,0,108.88,78.85,2026-06-12,2026-06-14,SHIPPED
SO-10426,4,2026-06-10,CT-1004,RL-JCB,S104,DW-6002,EA,1,1,0,265.35,208.10,2026-06-12,2026-06-14,SHIPPED
SO-10426,5,2026-06-10,CT-1004,RL-JCB,S104,RM-1001,EA,3,3,0,3.67,2.86,2026-06-12,2026-06-14,SHIPPED
SO-10427,1,2026-06-11,CT-1005,RL-JCB,S104,RM-1021,EA,1,1,0,38.01,28.10,2026-06-16,2026-06-14,SHIPPED
SO-10427,2,2026-06-11,CT-1005,RL-JCB,S104,FS-2001,BX,1,1,0,26.68,20.60,2026-06-16,2026-06-14,SHIPPED
SO-10428,1,2026-06-11,BL-3002,RL-KPT,S105,RM-1022,EA,1,1,0,8.33,6.45,2026-06-14,2026-06-12,SHIPPED
SO-10428,2,2026-06-11,BL-3002,RL-KPT,S105,CM-3001,BG,3,3,0,5.95,4.95,2026-06-14,2026-06-12,SHIPPED
SO-10428,3,2026-06-11,BL-3002,RL-KPT,S105,PT-5001,EA,1,1,0,41.21,32.20,2026-06-14,2026-06-12,SHIPPED
SO-10429,1,2026-06-11,BL-3001,RL-KPT,S103,SX-7001,SQ,1,1,0,84.57,68.05,2026-06-14,2026-06-14,SHIPPED
SO-10429,2,2026-06-11,BL-3001,RL-KPT,S103,TL-9001,EA,2,2,0,5.63,4.50,2026-06-14,2026-06-14,SHIPPED
SO-10430,1,2026-06-12,CT-1003,RL-KPT,S103,DW-6001,EA,1,1,0,84.67,64.10,2026-06-16,2026-06-14,PARTIAL
SO-10431,1,2026-06-12,CT-1002,RL-BRI,S102,CM-3002,BG,3,3,0,5.14,3.90,2026-06-18,2026-06-23,SHIPPED
SO-10431,2,2026-06-12,CT-1002,RL-BRI,S102,RF-4001,BNDL,3,3,0,37.62,27.90,2026-06-18,2026-06-23,SHIPPED
SO-10431,3,2026-06-12,CT-1002,RL-BRI,S102,RM-1022,EA,2,1,0,8.09,6.45,2026-06-18,2026-06-23,SHIPPED
SO-10431,4,2026-06-12,CT-1002,RL-BRI,S102,FS-2002,BX,3,3,0,29.91,23.60,2026-06-18,2026-06-23,SHIPPED
SO-10432,1,2026-06-13,RT-2001,RL-JCB,S001,RF-4001,BNDL,3,3,0,38.75,27.90,2026-06-16,2026-06-16,SHIPPED
SO-10432,2,2026-06-13,RT-2001,RL-JCB,S001,RF-4010,RL,1,1,0,29.90,21.50,2026-06-16,2026-06-16,SHIPPED
SO-10432,3,2026-06-13,RT-2001,RL-JCB,S001,PT-5002,EA,1,1,0,32.90,23.70,2026-06-16,2026-06-16,SHIPPED
SO-10432,4,2026-06-13,RT-2001,RL-JCB,S001,FS-2011,EA,1,1,0,48.50,34.90,2026-06-16,2026-06-16,SHIPPED
SO-10432,5,2026-06-13,RT-2001,RL-JCB,S001,RM-1021,EA,1,1,0,38.90,28.10,2026-06-16,2026-06-16,SHIPPED
SO-10433,1,2026-06-13,RT-2002,RL-JCB,S001,CM-3002,BG,2,2,0,5.40,3.90,2026-06-20,2026-06-15,SHIPPED
SO-10433,2,2026-06-13,RT-2002,RL-JCB,S001,DW-6001,EA,1,1,0,89.00,64.10,2026-06-20,2026-06-15,SHIPPED
SO-10433,3,2026-06-13,RT-2002,RL-JCB,S001,DW-6010,EA,1,1,0,312.00,224.60,2026-06-20,2026-06-15,SHIPPED
SO-10433,4,2026-06-13,RT-2002,RL-JCB,S001,RM-1020,EA,1,1,0,5.60,4.05,2026-06-20,2026-06-15,SHIPPED
SO-10433,5,2026-06-13,RT-2002,RL-JCB,S001,FS-2011,EA,1,1,0,48.50,34.90,2026-06-20,2026-06-15,SHIPPED
SO-10434,1,2026-06-15,CT-1003,RL-KPT,S103,DW-6010,EA,1,1,0,311.08,224.60,2026-06-19,2026-06-20,SHIPPED
SO-10434,2,2026-06-15,CT-1003,RL-KPT,S103,RM-1021,EA,1,1,0,37.93,28.10,2026-06-19,2026-06-20,SHIPPED
